,confirmed_death,confirmed_cases,date,state
9066,1271,222111,2020-10-18,tg
9067,10586,683486,2020-10-18,tn
9068,329,29468,2020-10-18,tr
9069,6629,452660,2020-10-18,up
9070,924,57648,2020-10-18,ut
9071,5992,317053,2020-10-18,wb
9072,56,4108,2020-10-19,an
9073,6429,783132,2020-10-19,ap
9074,30,13406,2020-10-19,ar
9075,868,200709,2020-10-19,as
9076,996,204363,2020-10-19,br
9077,208,13646,2020-10-19,ch
9078,1478,160396,2020-10-19,ct
9079,6009,331017,2020-10-19,dl
9080,2,3183,2020-10-19,dn_dd
9081,544,40587,2020-10-19,ga
9082,3635,159564,2020-10-19,gj
9083,268,18967,2020-10-19,hp
9084,1640,150033,2020-10-19,hr
9085,839,96352,2020-10-19,jh
9086,1379,87942,2020-10-19,jk
9087,10478,765586,2020-10-19,ka
9088,1161,341859,2020-10-19,kl
9089,66,5598,2020-10-19,la
9090,0,0,2020-10-19,ld
9091,42115,1595381,2020-10-19,mh
9092,75,8508,2020-10-19,ml
9093,116,15463,2020-10-19,mn
9094,2773,160188,2020-10-19,mp
9095,0,2253,2020-10-19,mz
9096,27,7816,2020-10-19,nl
9097,1135,268364,2020-10-19,or
9098,4012,127630,2020-10-19,pb
9099,574,33141,2020-10-19,py
9100,1748,173266,2020-10-19,rj
9101,60,3597,2020-10-19,sk
9102,1275,223059,2020-10-19,tg
9103,10642,687400,2020-10-19,tn
9104,331,29553,2020-10-19,tr
9105,6658,455146,2020-10-19,up
9106,927,58024,2020-10-19,ut
9107,6056,321036,2020-10-19,wb
9108,56,4126,2020-10-20,an
9109,6453,786050,2020-10-20,ap
9110,30,13643,2020-10-20,ar
9111,875,201407,2020-10-20,as
9112,1003,205945,2020-10-20,br
9113,208,13686,2020-10-20,ch
9114,1534,162772,2020-10-20,ct
9115,6040,333171,2020-10-20,dl
9116,2,3185,2020-10-20,dn_dd
9117,549,40746,2020-10-20,ga
9118,3643,160560,2020-10-20,gj
9119,272,19135,2020-10-20,hp
9120,1648,151234,2020-10-20,hr
9121,842,96842,2020-10-20,jh
9122,1388,88369,2020-10-20,jk
9123,10542,770604,2020-10-20,ka
9124,1182,346881,2020-10-20,kl
9125,66,5647,2020-10-20,la
9126,0,0,2020-10-20,ld
9127,42240,1601365,2020-10-20,mh
9128,75,8536,2020-10-20,ml
9129,117,15778,2020-10-20,mn
9130,2786,161203,2020-10-20,mp
9131,0,2280,2020-10-20,mz
9132,27,7953,2020-10-20,nl
9133,1152,270346,2020-10-20,or
9134,4029,128103,2020-10-20,pb
9135,575,33247,2020-10-20,py
9136,1760,175226,2020-10-20,rj
9137,62,3601,2020-10-20,sk
9138,1282,224545,2020-10-20,tg
9139,10691,690936,2020-10-20,tn
9140,331,29688,2020-10-20,tr
9141,6685,456865,2020-10-20,up
9142,933,58360,2020-10-20,ut
9143,6119,325028,2020-10-20,wb
9144,56,4141,2020-10-21,an
9145,6481,789553,2020-10-21,ap
9146,31,13778,2020-10-21,ar
9147,884,202073,2020-10-21,as
9148,1011,207405,2020-10-21,br
9149,209,13743,2020-10-21,ch
9150,1584,165279,2020-10-21,ct
9151,6081,336750,2020-10-21,dl
9152,2,3194,2020-10-21,dn_dd
9153,555,41031,2020-10-21,ga
9154,3651,161686,2020-10-21,gj
9155,274,19357,2020-10-21,hp
9156,1660,152174,2020-10-21,hr
9157,849,97414,2020-10-21,jh
9158,1397,88958,2020-10-21,jk
9159,10608,776901,2020-10-21,ka
9160,1206,353472,2020-10-21,kl
9161,67,5694,2020-10-21,la
9162,0,0,2020-10-21,ld
9163,42453,1609516,2020-10-21,mh
9164,76,8593,2020-10-21,ml
9165,121,16062,2020-10-21,mn
9166,2811,162178,2020-10-21,mp
9167,0,2310,2020-10-21,mz
9168,28,8020,2020-10-21,nl
9169,1168,272250,2020-10-21,or
9170,4037,128590,2020-10-21,pb
9171,577,33452,2020-10-21,py
9172,1774,177123,2020-10-21,rj
9173,63,3643,2020-10-21,sk
9174,1287,226124,2020-10-21,tg
9175,10741,694030,2020-10-21,tn
9176,332,29800,2020-10-21,tr
9177,6714,459154,2020-10-21,up
9178,946,58601,2020-10-21,ut
9179,6180,329057,2020-10-21,wb
9180,56,4168,2020-10-22,an
9181,6508,793299,2020-10-22,ap
9182,31,13912,2020-10-22,ar
9183,889,202774,2020-10-22,as
9184,1019,208377,2020-10-22,br
9185,209,13795,2020-10-22,ch
9186,1628,167639,2020-10-22,ct
9187,6128,340436,2020-10-22,dl
9188,2,3207,2020-10-22,dn_dd
9189,557,41339,2020-10-22,ga
9190,3660,162823,2020-10-22,gj
9191,279,19621,2020-10-22,hp
9192,1674,153367,2020-10-22,hr
9193,851,98061,2020-10-22,jh
9194,1402,89582,2020-10-22,jk
9195,10696,782773,2020-10-22,ka
9196,1232,361841,2020-10-22,kl
9197,68,5781,2020-10-22,la
9198,0,0,2020-10-22,ld
9199,42633,1617658,2020-10-22,mh
9200,77,8621,2020-10-22,ml
9201,124,16267,2020-10-22,mn
9202,2828,163296,2020-10-22,mp
9203,0,2341,2020-10-22,mz
9204,28,8139,2020-10-22,nl
9205,1181,274181,2020-10-22,or
9206,4060,129088,2020-10-22,pb
9207,580,33622,2020-10-22,py
9208,1788,178933,2020-10-22,rj
9209,63,3677,2020-10-22,sk
9210,1292,227580,2020-10-22,tg
9211,10780,697116,2020-10-22,tn
9212,334,29925,2020-10-22,tr
9213,6755,461475,2020-10-22,up
9214,960,59106,2020-10-22,ut
9215,6244,333126,2020-10-22,wb
9216,57,4184,2020-10-23,an
9217,6524,796919,2020-10-23,ap
9218,32,14077,2020-10-23,ar
9219,896,203282,2020-10-23,as
9220,1026,209447,2020-10-23,br
9221,212,13848,2020-10-23,ch
9222,1680,170130,2020-10-23,ct
9223,6163,344318,2020-10-23,dl
9224,2,3213,2020-10-23,dn_dd
9225,564,41586,2020-10-23,ga
9226,3667,163959,2020-10-23,gj
9227,284,19844,2020-10-23,hp
9228,1688,154495,2020-10-23,hr
9229,859,98610,2020-10-23,jh
9230,1412,90166,2020-10-23,jk
9231,10770,788551,2020-10-23,ka
9232,1255,369323,2020-10-23,kl
9233,68,5812,2020-10-23,la
9234,0,0,2020-10-23,ld
9235,42831,1625197,2020-10-23,mh
9236,78,8720,2020-10-23,ml
9237,127,16621,2020-10-23,mn
9238,2842,164341,2020-10-23,mp
9239,0,2359,2020-10-23,mz
9240,28,8296,2020-10-23,nl
9241,1196,276094,2020-10-23,or
9242,4072,129693,2020-10-23,pb
9243,582,33832,2020-10-23,py
9244,1800,180755,2020-10-23,rj
9245,63,3727,2020-10-23,sk
9246,1298,229001,2020-10-23,tg
9247,10825,700193,2020-10-23,tn
9248,339,30070,2020-10-23,tr
9249,6790,463858,2020-10-23,up
9250,968,59508,2020-10-23,ut
9251,6308,337283,2020-10-23,wb
9252,58,4207,2020-10-24,an
9253,6544,800684,2020-10-24,ap
9254,33,14145,2020-10-24,ar
9255,900,203709,2020-10-24,as
9256,1034,210196,2020-10-24,br
9257,214,13920,2020-10-24,ch
9258,1738,172580,2020-10-24,ct
9259,6189,348404,2020-10-24,dl
9260,2,3220,2020-10-24,dn_dd
9261,568,41813,2020-10-24,ga
9262,3673,165071,2020-10-24,gj
9263,285,20040,2020-10-24,hp
9264,1705,155765,2020-10-24,hr
9265,862,99045,2020-10-24,jh
9266,1424,90752,2020-10-24,jk
9267,10821,793907,2020-10-24,ka
9268,1281,377834,2020-10-24,kl
9269,68,5840,2020-10-24,la
9270,0,0,2020-10-24,ld
9271,43015,1632544,2020-10-24,mh
9272,79,8801,2020-10-24,ml
9273,132,16777,2020-10-24,mn
9274,2855,165294,2020-10-24,mp
9275,0,2387,2020-10-24,mz
9276,28,8436,2020-10-24,nl
9277,1214,277887,2020-10-24,or
9278,4095,130157,2020-10-24,pb
9279,584,33986,2020-10-24,py
9280,1814,182570,2020-10-24,rj
9281,63,3770,2020-10-24,sk
9282,1303,230274,2020-10-24,tg
9283,10858,703250,2020-10-24,tn
9284,340,30135,2020-10-24,tr
9285,6830,466060,2020-10-24,up
9286,979,59796,2020-10-24,ut
9287,6368,341426,2020-10-24,wb
9288,58,4225,2020-10-25,an
9289,6566,804026,2020-10-25,ap
9290,33,14211,2020-10-25,ar
9291,902,203967,2020-10-25,as
9292,1042,211258,2020-10-25,br
9293,216,13977,2020-10-25,ch
9294,1793,174591,2020-10-25,ct
9295,6225,352520,2020-10-25,dl
9296,2,3225,2020-10-25,dn_dd
9297,570,42031,2020-10-25,ga
9298,3679,166092,2020-10-25,gj
9299,290,20213,2020-10-25,hp
9300,1720,157064,2020-10-25,hr
9301,864,99428,2020-10-25,jh
9302,1430,91329,2020-10-25,jk
9303,10873,798378,2020-10-25,ka
9304,1306,386087,2020-10-25,kl
9305,71,5913,2020-10-25,la
9306,0,0,2020-10-25,ld
9307,43152,1638961,2020-10-25,mh
9308,80,8882,2020-10-25,ml
9309,138,17022,2020-10-25,mn
9310,2875,166298,2020-10-25,mp
9311,0,2447,2020-10-25,mz
9312,30,8515,2020-10-25,nl
9313,1229,279582,2020-10-25,or
9314,4107,130640,2020-10-25,pb
9315,586,34112,2020-10-25,py
9316,1826,184422,2020-10-25,rj
9317,63,3819,2020-10-25,sk
9318,1307,231252,2020-10-25,tg
9319,10893,706136,2020-10-25,tn
9320,343,30221,2020-10-25,tr
9321,6854,468238,2020-10-25,up
9322,984,60155,2020-10-25,ut
9323,6427,345574,2020-10-25,wb
9324,58,4245,2020-10-26,an
9325,6587,807023,2020-10-26,ap
9326,33,14244,2020-10-26,ar
9327,906,204171,2020-10-26,as
9328,1049,211689,2020-10-26,br
9329,218,14038,2020-10-26,ch
9330,1818,175959,2020-10-26,ct
9331,6258,356656,2020-10-26,dl
9332,2,3228,2020-10-26,dn_dd
9333,576,42242,2020-10-26,ga
9334,3686,167011,2020-10-26,gj
9335,291,20370,2020-10-26,hp
9336,1727,158304,2020-10-26,hr
9337,866,99686,2020-10-26,jh
9338,1438,91861,2020-10-26,jk
9339,10905,802817,2020-10-26,ka
9340,1332,392930,2020-10-26,kl
9341,71,5933,2020-10-26,la
9342,0,0,2020-10-26,ld
9343,43264,1645020,2020-10-26,mh
9344,81,9018,2020-10-26,ml
9345,139,17162,2020-10-26,mn
9346,2885,167249,2020-10-26,mp
9347,0,2493,2020-10-26,mz
9348,31,8626,2020-10-26,nl
9349,1245,281215,2020-10-26,or
9350,4117,131055,2020-10-26,pb
9351,588,34193,2020-10-26,py
9352,1839,186243,2020-10-26,rj
9353,64,3835,2020-10-26,sk
9354,1311,231834,2020-10-26,tg
9355,10924,709005,2020-10-26,tn
9356,343,30257,2020-10-26,tr
9357,6882,470270,2020-10-26,up
9358,993,60376,2020-10-26,ut
9359,6487,349701,2020-10-26,wb
9360,58,4253,2020-10-27,an
9361,6606,808924,2020-10-27,ap
9362,35,14391,2020-10-27,ar
9363,908,204386,2020-10-27,as
9364,1058,212355,2020-10-27,br
9365,222,14085,2020-10-27,ch
9366,1861,177608,2020-10-27,ct
9367,6312,359488,2020-10-27,dl
9368,2,3228,2020-10-27,dn_dd
9369,582,42532,2020-10-27,ga
9370,3690,167919,2020-10-27,gj
9371,293,20586,2020-10-27,hp
9372,1737,159457,2020-10-27,hr
9373,872,99906,2020-10-27,jh
9374,1444,92225,2020-10-27,jk
9375,10947,805947,2020-10-27,ka
9376,1352,397217,2020-10-27,kl
9377,71,5978,2020-10-27,la
9378,0,0,2020-10-27,ld
9379,43348,1648665,2020-10-27,mh
9380,81,9066,2020-10-27,ml
9381,144,17424,2020-10-27,mn
9382,2890,167969,2020-10-27,mp
9383,0,2527,2020-10-27,mz
9384,33,8663,2020-10-27,nl
9385,1259,282695,2020-10-27,or
9386,4125,131391,2020-10-27,pb
9387,588,34336,2020-10-27,py
9388,1853,188048,2020-10-27,rj
9389,65,3840,2020-10-27,sk
9390,1315,232671,2020-10-27,tg
9391,10956,711713,2020-10-27,tn
9392,344,30293,2020-10-27,tr
9393,6904,472077,2020-10-27,up
9394,1001,60744,2020-10-27,ut
9395,6546,353822,2020-10-27,wb
9396,58,4274,2020-10-28,an
9397,6625,811825,2020-10-28,ap
9398,36,14472,2020-10-28,ar
9399,914,204789,2020-10-28,as
9400,1065,213085,2020-10-28,br
9401,223,14152,2020-10-28,ch
9402,1881,179654,2020-10-28,ct
9403,6356,364341,2020-10-28,dl
9404,2,3231,2020-10-28,dn_dd
9405,585,42747,2020-10-28,ga
9406,3695,168911,2020-10-28,gj
9407,298,20817,2020-10-28,hp
9408,1750,160705,2020-10-28,hr
9409,876,100224,2020-10-28,jh
9410,1451,92677,2020-10-28,jk
9411,10991,809638,2020-10-28,ka
9412,1376,402674,2020-10-28,kl
9413,73,6024,2020-10-28,la
9414,0,0,2020-10-28,ld
9415,43463,1654028,2020-10-28,mh
9416,82,9136,2020-10-28,ml
9417,150,17604,2020-10-28,mn
9418,2898,168483,2020-10-28,mp
9419,0,2607,2020-10-28,mz
9420,33,8726,2020-10-28,nl
9421,1272,283942,2020-10-28,or
9422,4138,131737,2020-10-28,pb
9423,588,34482,2020-10-28,py
9424,1867,189844,2020-10-28,rj
9425,67,3863,2020-10-28,sk
9426,1319,234152,2020-10-28,tg
9427,10983,714235,2020-10-28,tn
9428,344,30453,2020-10-28,tr
9429,6940,474054,2020-10-28,up
9430,1007,60957,2020-10-28,ut
9431,6604,357779,2020-10-28,wb
9432,58,4289,2020-10-29,an
9433,6643,814774,2020-10-29,ap
9434,36,14580,2020-10-29,ar
9435,917,205237,2020-10-29,as
9436,1069,213576,2020-10-29,br
9437,224,14212,2020-10-29,ch
9438,1936,181583,2020-10-29,ct
9439,6396,370014,2020-10-29,dl
9440,2,3237,2020-10-29,dn_dd
9441,592,42968,2020-10-29,ga
9442,3701,169891,2020-10-29,gj
9443,300,21149,2020-10-29,hp
9444,1758,162223,2020-10-29,hr
9445,880,100569,2020-10-29,jh
9446,1455,93213,2020-10-29,jk
9447,11046,812784,2020-10-29,ka
9448,1403,411464,2020-10-29,kl
9449,74,6085,2020-10-29,la
9450,0,0,2020-10-29,ld
9451,43554,1660766,2020-10-29,mh
9452,85,9226,2020-10-29,ml
9453,156,17809,2020-10-29,mn
9454,2913,169271,2020-10-29,mp
9455,1,2656,2020-10-29,mz
9456,34,8824,2020-10-29,nl
9457,1284,285482,2020-10-29,or
9458,4158,132263,2020-10-29,pb
9459,590,34583,2020-10-29,py
9460,1877,191629,2020-10-29,rj
9461,67,3875,2020-10-29,sk
9462,1324,235656,2020-10-29,tg
9463,11018,716751,2020-10-29,tn
9464,345,30566,2020-10-29,tr
9465,6958,476034,2020-10-29,up
9466,1009,61261,2020-10-29,ut
9467,6664,361703,2020-10-29,wb
9468,59,4305,2020-10-30,an
9469,6659,817679,2020-10-30,ap
9470,37,14668,2020-10-30,ar
9471,923,205635,2020-10-30,as
9472,1076,214242,2020-10-30,br
9473,225,14292,2020-10-30,ch
9474,1989,183588,2020-10-30,ct
9475,6423,375753,2020-10-30,dl
9476,2,3243,2020-10-30,dn_dd
9477,597,43201,2020-10-30,ga
9478,3705,170878,2020-10-30,gj
9479,306,21476,2020-10-30,hp
9480,1766,163817,2020-10-30,hr
9481,883,100964,2020-10-30,jh
9482,1466,93764,2020-10-30,jk
9483,11091,816809,2020-10-30,ka
9484,1429,418484,2020-10-30,kl
9485,74,6139,2020-10-30,la
9486,0,0,2020-10-30,ld
9487,43710,1666668,2020-10-30,mh
9488,87,9303,2020-10-30,ml
9489,160,18051,2020-10-30,mn
9490,2929,169999,2020-10-30,mp
9491,1,2694,2020-10-30,mz
9492,35,8894,2020-10-30,nl
9493,1297,287099,2020-10-30,or
9494,4168,132727,2020-10-30,pb
9495,592,34761,2020-10-30,py
9496,1888,193419,2020-10-30,rj
9497,67,3893,2020-10-30,sk
9498,1330,237187,2020-10-30,tg
9499,11053,719403,2020-10-30,tn
9500,346,30663,2020-10-30,tr
9501,6983,477895,2020-10-30,up
9502,1009,61566,2020-10-30,ut
9503,6725,365692,2020-10-30,wb
9504,59,4317,2020-10-31,an
9505,6676,820565,2020-10-31,ap
9506,37,14752,2020-10-31,ar
9507,926,206015,2020-10-31,as
9508,1084,215327,2020-10-31,br
9509,225,14351,2020-10-31,ch
9510,2038,185306,2020-10-31,ct
9511,6470,381644,2020-10-31,dl
9512,2,3248,2020-10-31,dn_dd
9513,602,43416,2020-10-31,ga
9514,3711,171847,2020-10-31,gj
9515,312,21798,2020-10-31,hp
9516,1777,165467,2020-10-31,hr
9517,883,101287,2020-10-31,jh
9518,1471,94330,2020-10-31,jk
9519,11140,820398,2020-10-31,ka
9520,1457,425122,2020-10-31,kl
9521,74,6194,2020-10-31,la
9522,0,0,2020-10-31,ld
9523,43837,1672858,2020-10-31,mh
9524,87,9382,2020-10-31,ml
9525,164,18272,2020-10-31,mn
9526,2941,170690,2020-10-31,mp
9527,1,2722,2020-10-31,mz
9528,39,8945,2020-10-31,nl
9529,1308,288646,2020-10-31,or
9530,4187,133158,2020-10-31,pb
9531,592,34908,2020-10-31,py
9532,1898,195213,2020-10-31,rj
9533,68,3913,2020-10-31,sk
9534,1336,238632,2020-10-31,tg
9535,11091,722011,2020-10-31,tn
9536,346,30717,2020-10-31,tr
9537,7007,480082,2020-10-31,up
9538,1011,61915,2020-10-31,ut
9539,6784,369671,2020-10-31,wb
9540,59,4332,2020-11-01,an
9541,6690,823348,2020-11-01,ap
9542,37,14852,2020-11-01,ar
9543,930,206351,2020-11-01,as
9544,1090,216086,2020-11-01,br
9545,226,14418,2020-11-01,ch
9546,2101,187270,2020-11-01,ct
9547,6511,386706,2020-11-01,dl
9548,2,3251,2020-11-01,dn_dd
9549,604,43626,2020-11-01,ga
9550,3716,172782,2020-11-01,gj
9551,317,22059,2020-11-01,hp
9552,1789,167210,2020-11-01,hr
9553,884,101761,2020-11-01,jh
9554,1478,94785,2020-11-01,jk
9555,11168,823412,2020-11-01,ka
9556,1484,433105,2020-11-01,kl
9557,75,6270,2020-11-01,la
9558,0,0,2020-11-01,ld
9559,43911,1678406,2020-11-01,mh
9560,88,9452,2020-11-01,ml
9561,168,18502,2020-11-01,mn
9562,2951,171359,2020-11-01,mp
9563,1,2753,2020-11-01,mz
9564,39,9047,2020-11-01,nl
9565,1320,290116,2020-11-01,or
9566,4203,133658,2020-11-01,pb
9567,592,35013,2020-11-01,py
9568,1907,196993,2020-11-01,rj
9569,72,3940,2020-11-01,sk
9570,1341,240048,2020-11-01,tg
9571,11122,724522,2020-11-01,tn
9572,346,30794,2020-11-01,tr
9573,7025,481863,2020-11-01,up
9574,1023,62328,2020-11-01,ut
9575,6841,373664,2020-11-01,wb
9576,60,4340,2020-11-02,an
9577,6706,825966,2020-11-02,ap
9578,37,14881,2020-11-02,ar
9579,931,206517,2020-11-02,as
9580,1097,216707,2020-11-02,br
9581,226,14476,2020-11-02,ch
9582,2150,188813,2020-11-02,ct
9583,6562,392370,2020-11-02,dl
9584,2,3255,2020-11-02,dn_dd
9585,609,43768,2020-11-02,ga
9586,3721,173642,2020-11-02,gj
9587,326,22264,2020-11-02,hp
9588,1795,168880,2020-11-02,hr
9589,885,102087,2020-11-02,jh
9590,1482,95325,2020-11-02,jk
9591,11192,827064,2020-11-02,ka
9592,1512,440130,2020-11-02,kl
9593,75,6287,2020-11-02,la
9594,0,0,2020-11-02,ld
9595,44024,1683775,2020-11-02,mh
9596,90,9607,2020-11-02,ml
9597,171,18750,2020-11-02,mn
9598,2958,172082,2020-11-02,mp
9599,1,2757,2020-11-02,mz
9600,39,9075,2020-11-02,nl
9601,1331,291825,2020-11-02,or
9602,4214,133975,2020-11-02,pb
9603,595,35109,2020-11-02,py
9604,1917,198747,2020-11-02,rj
9605,73,3958,2020-11-02,sk
9606,1348,240970,2020-11-02,tg
9607,11152,727026,2020-11-02,tn
9608,348,30852,2020-11-02,tr
9609,7051,483832,2020-11-02,up
9610,1027,62550,2020-11-02,ut
9611,6900,377651,2020-11-02,wb
9612,60,4352,2020-11-03,an
9613,6719,827882,2020-11-03,ap
9614,38,14998,2020-11-03,ar
9615,932,206982,2020-11-03,as
9616,1101,217277,2020-11-03,br
9617,227,14528,2020-11-03,ch
9618,2208,190513,2020-11-03,ct
9619,6604,396371,2020-11-03,dl
9620,2,3257,2020-11-03,dn_dd
9621,616,43954,2020-11-03,ga
9622,3725,174517,2020-11-03,gj
9623,336,22598,2020-11-03,hp
9624,1810,170446,2020-11-03,hr
9625,886,102490,2020-11-03,jh
9626,1490,95710,2020-11-03,jk
9627,11221,829640,2020-11-03,ka
9628,1533,444268,2020-11-03,kl
9629,76,6357,2020-11-03,la
9630,0,0,2020-11-03,ld
9631,44128,1687784,2020-11-03,mh
9632,90,9678,2020-11-03,ml
9633,180,19091,2020-11-03,mn
9634,2965,172717,2020-11-03,mp
9635,1,2792,2020-11-03,mz
9636,42,9096,2020-11-03,nl
9637,1340,293214,2020-11-03,or
9638,4227,134371,2020-11-03,pb
9639,595,35178,2020-11-03,py
9640,1926,200495,2020-11-03,rj
9641,73,3967,2020-11-03,sk
9642,1351,242506,2020-11-03,tg
9643,11183,729507,2020-11-03,tn
9644,350,30989,2020-11-03,tr
9645,7076,485609,2020-11-03,up
9646,1029,62881,2020-11-03,ut
9647,6957,381608,2020-11-03,wb
9648,60,4372,2020-11-04,an
9649,6734,830731,2020-11-04,ap
9650,42,15083,2020-11-04,ar
9651,934,207361,2020-11-04,as
9652,1108,218203,2020-11-04,br
9653,228,14608,2020-11-04,ch
9654,2266,192237,2020-11-04,ct
9655,6652,403096,2020-11-04,dl
9656,2,3257,2020-11-04,dn_dd
9657,618,44189,2020-11-04,ga
9658,3731,175471,2020-11-04,gj
9659,344,22932,2020-11-04,hp
9660,1817,172130,2020-11-04,hr
9661,891,102887,2020-11-04,jh
9662,1502,96188,2020-11-04,jk
9663,11247,832396,2020-11-04,ka
9664,1559,451130,2020-11-04,kl
9665,76,6441,2020-11-04,la
9666,0,0,2020-11-04,ld
9667,44248,1692693,2020-11-04,mh
9668,90,9741,2020-11-04,ml
9669,184,19241,2020-11-04,mn
9670,2974,173384,2020-11-04,mp
9671,1,2893,2020-11-04,mz
9672,42,9151,2020-11-04,nl
9673,1352,294415,2020-11-04,or
9674,4245,134786,2020-11-04,pb
9675,596,35325,2020-11-04,py
9676,1936,202220,2020-11-04,rj
9677,73,4004,2020-11-04,sk
9678,1357,244143,2020-11-04,tg
9679,11214,731942,2020-11-04,tn
9680,353,31105,2020-11-04,tr
9681,7089,487335,2020-11-04,up
9682,1033,63197,2020-11-04,ut
9683,7013,385589,2020-11-04,wb
9684,60,4389,2020-11-05,an
9685,6744,833208,2020-11-05,ap
9686,43,15160,2020-11-05,ar
9687,934,207741,2020-11-05,as
9688,1113,218605,2020-11-05,br
9689,229,14702,2020-11-05,ch
9690,2316,194499,2020-11-05,ct
9691,6703,409938,2020-11-05,dl
9692,2,3262,2020-11-05,dn_dd
9693,626,44372,2020-11-05,ga
9694,3737,176446,2020-11-05,gj
9695,355,23365,2020-11-05,hp
9696,1836,174082,2020-11-05,hr
9697,894,103188,2020-11-05,jh
9698,1511,96700,2020-11-05,jk
9699,11281,835773,2020-11-05,ka
9700,1587,459646,2020-11-05,kl
9701,79,6553,2020-11-05,la
9702,0,0,2020-11-05,ld
9703,44548,1698198,2020-11-05,mh
9704,90,9801,2020-11-05,ml
9705,187,19503,2020-11-05,mn
9706,2987,174091,2020-11-05,mp
9707,2,2958,2020-11-05,mz
9708,44,9207,2020-11-05,nl
9709,1364,295889,2020-11-05,or
9710,4259,135313,2020-11-05,pb
9711,597,35429,2020-11-05,py
9712,1945,203990,2020-11-05,rj
9713,73,4067,2020-11-05,sk
9714,1362,245682,2020-11-05,tg
9715,11244,734429,2020-11-05,tn
9716,353,31237,2020-11-05,tr
9717,7104,489502,2020-11-05,up
9718,1038,63585,2020-11-05,ut
9719,7068,389576,2020-11-05,wb
9720,60,4403,2020-11-06,an
9721,6757,835953,2020-11-06,ap
9722,43,15244,2020-11-06,ar
9723,934,208054,2020-11-06,as
9724,1121,219349,2020-11-06,br
9725,229,14794,2020-11-06,ch
9726,2360,196233,2020-11-06,ct
9727,6769,416653,2020-11-06,dl
9728,2,3268,2020-11-06,dn_dd
9729,630,44544,2020-11-06,ga
9730,3744,177436,2020-11-06,gj
9731,361,23809,2020-11-06,hp
9732,1859,176146,2020-11-06,hr
9733,894,103543,2020-11-06,jh
9734,1517,97224,2020-11-06,jk
9735,11312,838929,2020-11-06,ka
9736,1613,466466,2020-11-06,kl
9737,79,6633,2020-11-06,la
9738,0,0,2020-11-06,ld
9739,44804,1703444,2020-11-06,mh
9740,91,9893,2020-11-06,ml
9741,189,19725,2020-11-06,mn
9742,2992,174825,2020-11-06,mp
9743,2,2990,2020-11-06,mz
9744,45,9264,2020-11-06,nl
9745,1378,297274,2020-11-06,or
9746,4281,135834,2020-11-06,pb
9747,597,35550,2020-11-06,py
9748,1955,205800,2020-11-06,rj
9749,75,4093,2020-11-06,sk
9750,1366,247284,2020-11-06,tg
9751,11272,736777,2020-11-06,tn
9752,354,31347,2020-11-06,tr
9753,7131,491354,2020-11-06,up
9754,1047,64065,2020-11-06,ut
9755,7122,393524,2020-11-06,wb
9756,60,4420,2020-11-07,an
9757,6768,838363,2020-11-07,ap
9758,43,15325,2020-11-07,ar
9759,938,208389,2020-11-07,as
9760,1129,220099,2020-11-07,br
9761,230,14927,2020-11-07,ch
9762,2412,197991,2020-11-07,ct
9763,6833,423831,2020-11-07,dl
9764,2,3272,2020-11-07,dn_dd
9765,633,44747,2020-11-07,ga
9766,3748,178471,2020-11-07,gj
9767,361,24239,2020-11-07,hp
9768,1880,178413,2020-11-07,hr
9769,895,103899,2020-11-07,jh
9770,1523,97805,2020-11-07,jk
9771,11347,841889,2020-11-07,ka
9772,1640,473468,2020-11-07,kl
9773,80,6718,2020-11-07,la
9774,0,0,2020-11-07,ld
9775,44965,1710314,2020-11-07,mh
9776,91,9979,2020-11-07,ml
9777,191,19891,2020-11-07,mn
9778,3004,175603,2020-11-07,mp
9779,2,3032,2020-11-07,mz
9780,45,9327,2020-11-07,nl
9781,1393,298768,2020-11-07,or
9782,4295,136481,2020-11-07,pb
9783,598,35675,2020-11-07,py
9784,1966,207597,2020-11-07,rj
9785,75,4144,2020-11-07,sk
9786,1372,248891,2020-11-07,tg
9787,11299,739147,2020-11-07,tn
9788,356,31434,2020-11-07,tr
9789,7155,493527,2020-11-07,up
9790,1056,64538,2020-11-07,ut
9791,7177,397466,2020-11-07,wb
9792,60,4441,2020-11-08,an
9793,6779,840730,2020-11-08,ap
9794,45,15389,2020-11-08,ar
9795,940,208637,2020-11-08,as
9796,1136,220936,2020-11-08,br
9797,232,15025,2020-11-08,ch
9798,2434,199562,2020-11-08,ct
9799,6912,430784,2020-11-08,dl
9800,2,3273,2020-11-08,dn_dd
9801,641,44916,2020-11-08,ga
9802,3753,179517,2020-11-08,gj
9803,371,24812,2020-11-08,hp
9804,1897,180424,2020-11-08,hr
9805,897,104239,2020-11-08,jh
9806,1528,98337,2020-11-08,jk
9807,11369,844147,2020-11-08,ka
9808,1668,480669,2020-11-08,kl
9809,80,6790,2020-11-08,la
9810,0,0,2020-11-08,ld
9811,45115,1714273,2020-11-08,mh
9812,93,10047,2020-11-08,ml
9813,194,20131,2020-11-08,mn
9814,3017,176468,2020-11-08,mp
9815,2,3090,2020-11-08,mz
9816,45,9455,2020-11-08,nl
9817,1410,300140,2020-11-08,or
9818,4310,136958,2020-11-08,pb
9819,600,35744,2020-11-08,py
9820,1979,209438,2020-11-08,rj
9821,76,4195,2020-11-08,sk
9822,1377,250331,2020-11-08,tg
9823,11324,741488,2020-11-08,tn
9824,357,31517,2020-11-08,tr
